name,type,typecode,address,cityname,adname,longitude,latitude,location,tel,pname,id
luckin coffee 瑞幸咖啡(极美壹号店),餐饮服务;咖啡厅;咖啡厅,050500,石鼓路5-113号,厦门市,集美区,118.097132,24.566628,"118.097132,24.566628",[],福建省,B0MB2X1O24
瑞幸咖啡(下方村店),餐饮服务;咖啡厅;咖啡厅,050500,下枫路5号,厦门市,翔安区,118.213614,24.670326,"118.213614,24.670326",4000100100,福建省,B0L0ASBBY7
瑞幸咖啡(观音山世纪财富中心店),餐饮服务;咖啡厅;咖啡厅,050500,台东路158号世纪财富中心一层大堂,厦门市,思明区,118.195928,24.489650,"118.195928,24.489650",4000100100,福建省,B0K60U8DBG
瑞幸咖啡(集美大学财经学院店),餐饮服务;咖啡厅;咖啡厅,050500,石鼓路78号集美大学财经学院陈延奎楼一层,厦门市,集美区,118.099177,24.571863,"118.099177,24.571863",4000100100,福建省,B0FFKBNMAZ
瑞幸咖啡(潘涂丁字街店),餐饮服务;咖啡厅;咖啡厅,050500,潘涂丁字街135号,厦门市,同安区,118.141653,24.644890,"118.141653,24.644890",4000100100,福建省,B0K6FHJYX9
瑞幸咖啡(禹洲大学城店),餐饮服务;餐饮相关场所;餐饮相关,050000,美人山一里1-101号,厦门市,同安区,118.129012,24.621278,"118.129012,24.621278",4000100100,福建省,B0JKV5P3BM
luckin coffee 瑞幸咖啡(集美大学诚毅学院店),餐饮服务;餐饮相关场所;餐饮相关,050000,集美大道199号诚毅学院学生生活中心一层鸿润福超市,厦门市,集美区,118.094825,24.587175,"118.094825,24.587175",4000100100,福建省,B0FFK51OAY
瑞幸咖啡(翔安闽篮城市广场店),餐饮服务;咖啡厅;咖啡厅,050500,鼓锣一里61号闽篮城市广场一层123号,厦门市,翔安区,118.244518,24.574844,"118.244518,24.574844",4000100100,福建省,B0J2FCZ96L
瑞幸咖啡(软件园三期A06店),餐饮服务;咖啡厅;咖啡厅,050500,诚毅大街370号软件园三期A区06栋一层大堂,厦门市,集美区,118.051632,24.608042,"118.051632,24.608042",4000100100,福建省,B0KKKHUG2P
瑞幸咖啡(软件园三期A04店),餐饮服务;咖啡厅;咖啡厅,050500,诚毅大街365-101号,厦门市,集美区,118.049433,24.606643,"118.049433,24.606643",4000100100,福建省,B0KK4LVVXN
瑞幸咖啡(软件园三期店),餐饮服务;咖啡厅;咖啡厅,050500,诚毅北大街51号软件园三期B11栋一层大堂,厦门市,集美区,118.044845,24.613282,"118.044845,24.613282",4000100100,福建省,B0G1BY9AGE
瑞幸咖啡(厦门理工学院店)(暂停营业),餐饮服务;咖啡厅;咖啡厅,050500,天马路与海翔大道辅路交叉口南320米,厦门市,集美区,118.088533,24.626074,"118.088533,24.626074",4000100100,福建省,B0I14N7J5Y
瑞幸咖啡(软件园三期B15店),餐饮服务;咖啡厅;咖啡厅,050500,后溪镇诚毅北大街61号软件园三期B15栋一层102单元,厦门市,集美区,118.043677,24.614818,"118.043677,24.614818",4000100100,福建省,B0KDLSI0RM
luckin coffee 瑞幸咖啡(祥禾广场店),餐饮服务;咖啡厅;咖啡厅,050500,新阳街道后祥北路105号祥禾广场内(南侧),厦门市,海沧区,117.978425,24.529475,"117.978425,24.529475",[],福建省,B0LKSMI3Y8
瑞幸咖啡(软件园三期B02店),餐饮服务;咖啡厅;咖啡厅,050500,诚毅北大街8号软件园三期B02栋底商,厦门市,集美区,118.048375,24.612198,"118.048375,24.612198",4000100100,福建省,B0IATGHRYM
瑞幸咖啡(软件园三期A05店),商务住宅;商务住宅相关;商务住宅相关,120000,诚毅大街371号软件园三期A区05栋底商,厦门市,集美区,118.050521,24.607055,"118.050521,24.607055",4000100100,福建省,B0LRMZX758
luckin coffee 瑞幸咖啡(园博苑站3号口店),餐饮服务;咖啡厅;咖啡厅,050500,杏林街道集杏海堤166-4号园博苑地铁站3D口B116号商铺,厦门市,集美区,118.066161,24.569695,"118.066161,24.569695",[],福建省,B0MBYR54J7
瑞幸咖啡(软件园三期F15店),餐饮服务;咖啡厅;咖啡厅,050500,集美北大道194-103号杏林街道软件园3期f22号楼,厦门市,集美区,118.018245,24.607352,"118.018245,24.607352",4000100100,福建省,B0KGXAHZ2X
瑞幸咖啡(软件园三期B19店),餐饮服务;咖啡厅;咖啡厅,050500,诚毅北大街64号网宿科技食堂二层,厦门市,集美区,118.044513,24.616532,"118.044513,24.616532",4000100100,福建省,B0G2AK1SNQ
luckin coffee 瑞幸咖啡(海上五月花店),餐饮服务;咖啡厅;咖啡厅,050500,集美区东安南二里28号,厦门市,集美区,118.119634,24.602519,"118.119634,24.602519",[],福建省,B0L09KBWYE
luckin coffee 瑞幸咖啡(集美英瑶路店),餐饮服务;咖啡厅;咖啡厅,050500,英瑶路560-107号,厦门市,集美区,118.112752,24.604890,"118.112752,24.604890",[],福建省,B0M69N81LR
瑞幸咖啡(软件园生活广场店),餐饮服务;咖啡厅;咖啡厅,050500,岭兜西路623号软件园生活广场一层,厦门市,思明区,118.176796,24.484723,"118.176796,24.484723",4000100100,福建省,B0FFL7ALIH
luckin coffee 瑞幸咖啡(海峡明珠广场店),餐饮服务;咖啡厅;咖啡厅,050500,宜兰路99号海峡明珠广场F1层,厦门市,思明区,118.195211,24.495856,"118.195211,24.495856",18616690593,福建省,B0L2V58M4S
瑞幸咖啡(汇景购物广场店),餐饮服务;咖啡厅;咖啡厅,050500,新店镇祥福五里24号汇景购物广场二层,厦门市,翔安区,118.245058,24.619623,"118.245058,24.619623",4000100100,福建省,B0HK27WNFN
瑞幸咖啡(厦门软件园三期B04店),餐饮服务;咖啡厅;咖啡厅,050500,浦公山西路与浦公山南路交叉口东南100米,厦门市,集美区,118.046833,24.610569,"118.046833,24.610569",4000100100,福建省,B0K3YZ6CGM
瑞幸咖啡(乌涂商业街店),餐饮服务;咖啡厅;咖啡厅,050500,乌涂下埔里415-6号底商,厦门市,同安区,118.123960,24.706704,"118.123960,24.706704",4000100100,福建省,B0J27H5GHI
瑞幸咖啡(集美大学水产学院店),餐饮服务;咖啡厅;咖啡厅,050500,银盛里62-103号,厦门市,集美区,118.103372,24.580892,"118.103372,24.580892",4000100100,福建省,B0FFM4CTF4
luckin coffee 瑞幸咖啡(瑞林路店),餐饮服务;咖啡厅;咖啡厅,050500,大路乾227-102,厦门市,集美区,117.986811,24.609643,"117.986811,24.609643",[],福建省,B0L0MXAFVB
瑞幸咖啡(泰禾红门店),餐饮服务;咖啡厅;咖啡厅,050500,西岩一里3号泰禾红门一层170号,厦门市,翔安区,118.245912,24.608337,"118.245912,24.608337",4000100100,福建省,B0J0199V3Z
luckin coffee 瑞幸咖啡(霞梧广场店),餐饮服务;咖啡厅;咖啡厅,050500,天安路37-103号,厦门市,集美区,118.104848,24.593322,"118.104848,24.593322",13554863864,福建省,B0L0GX4MZ0
瑞幸咖啡(马銮湾生活广场店),餐饮服务;咖啡厅;咖啡厅,050500,新阳北路1668号马銮湾生活广场一层20号,厦门市,海沧区,118.010356,24.530026,"118.010356,24.530026",4000100100,福建省,B0KG3UHZDH
瑞幸咖啡(金海湾财富中心店),餐饮服务;咖啡厅;咖啡厅,050500,金海湾财富中心店1号楼B栋1楼大堂,厦门市,湖里区,118.161650,24.529668,"118.161650,24.529668",4000100100,福建省,B0FFIYKL46
瑞幸咖啡(高崎机场T4航站楼店-安检内),餐饮服务;咖啡厅;咖啡厅,050500,高崎国际机场T4航站楼二层出发层安检内T4-2-41单元,厦门市,湖里区,118.148425,24.544475,"118.148425,24.544475",4000100100,福建省,B0J1AA1UIC
瑞幸咖啡(杏林湾商务中心11号楼店),餐饮服务;咖啡厅;咖啡厅,050500,杏林路518号杏林湾营运中心11号楼A座F1层,厦门市,集美区,118.066822,24.592557,"118.066822,24.592557",4000100100,福建省,B0JGCCLKMF
瑞幸咖啡(软件园三期C04店),餐饮服务;咖啡厅;咖啡厅,050500,315乡道396号,厦门市,集美区,118.038713,24.622132,"118.038713,24.622132",4000100100,福建省,B0J1AC6FRJ
瑞幸咖啡(软件园三期C08店),餐饮服务;餐饮相关场所;餐饮相关,050000,溪山尾路33号软件园三期C08栋一层大堂,厦门市,集美区,118.036099,24.621097,"118.036099,24.621097",4000100100,福建省,B0J05MU43F
瑞幸咖啡(软件园三期F05店),餐饮服务;咖啡厅;咖啡厅,050500,软件园三期F05店,厦门市,集美区,118.020762,24.609714,"118.020762,24.609714",4000100100,福建省,B0KKKHVY41
瑞幸咖啡(软件园三期金砖未来创新园店),餐饮服务;咖啡厅;咖啡厅,050500,后溪镇软件园三期诚毅北大街50号软件园三期203-01沿街底商,厦门市,集美区,118.045735,24.614785,"118.045735,24.614785",4000100100,福建省,B0KRR5W7GP
luckin coffee 瑞幸咖啡(国贸天悦店),餐饮服务;咖啡厅;咖啡厅,050500,国贸天悦1期东北1门旁,厦门市,集美区,118.051095,24.582803,"118.051095,24.582803",[],福建省,B0M6YXTN18
瑞幸咖啡(同安宝龙广场店),餐饮服务;咖啡厅;咖啡厅,050500,双溪大道路799号宝龙广场LG层水系广场058号,厦门市,同安区,118.165575,24.717092,"118.165575,24.717092",4000100100,福建省,B0IKU7A6W3
瑞幸咖啡(观音山信义国际中心店),餐饮服务;餐饮相关场所;餐饮相关,050000,莲前街道环岛东路3991号信义国际中心一层大堂,厦门市,思明区,118.196201,24.483035,"118.196201,24.483035",4000100100,福建省,B0KKKHQHUA
瑞幸咖啡(观音山商务区18号楼店),餐饮服务;餐饮相关场所;餐饮相关,050000,宜兰路7号世纪大厦一层大堂,厦门市,思明区,118.196125,24.488125,"118.196125,24.488125",4000100100,福建省,B0MGRHJOGY
瑞幸咖啡(厦门翔安西亭店),餐饮服务;咖啡厅;咖啡厅,050500,西坂西亭里1号1-101室底商,厦门市,翔安区,118.249313,24.641498,"118.249313,24.641498",4000100100,福建省,B0K39LIW46
luckin coffee 瑞幸咖啡(塘边宝龙天地店),餐饮服务;咖啡厅;咖啡厅,050500,塘边宝龙天地(塘边地铁站4B口步行130米),厦门市,湖里区,118.122978,24.506778,"118.122978,24.506778",[],福建省,B0MBA59KD1
瑞幸咖啡(观音山天瑞99商务中心店),餐饮服务;咖啡厅;咖啡厅,050500,花莲路11号鸿星尔克集团大厦一层大堂,厦门市,思明区,118.196925,24.485875,"118.196925,24.485875",4000100100,福建省,B0I13CUCMH
瑞幸咖啡(厦门集美大学月明楼店),餐饮服务;咖啡厅;咖啡厅,050500,集美大学月明楼店,厦门市,集美区,118.095369,24.584672,"118.095369,24.584672",4000100100,福建省,B0KKKHTT3L
瑞幸咖啡(灌口万达广场店),餐饮服务;咖啡厅;咖啡厅,050500,灌口镇石笔路6号万达广场二层2028号,厦门市,集美区,117.998775,24.610925,"117.998775,24.610925",4000100100,福建省,B0IAXS2GZ9
瑞幸咖啡(乐海广场店),餐饮服务;咖啡厅;咖啡厅,050500,祥平街道环城西路639号乐海城市广场F2层,厦门市,同安区,118.136152,24.720733,"118.136152,24.720733",4000100100,福建省,B0H6G6UCZ2
luckin coffee 瑞幸咖啡(厦门软件园三期C区店),餐饮服务;咖啡厅;咖啡厅,050500,珩圣西路软件园三期C10栋一层大堂,厦门市,集美区,118.035100,24.620939,"118.035100,24.620939",4000100100,福建省,B0LG2MKD55
瑞幸咖啡(同安闽篮广场店),餐饮服务;咖啡厅;咖啡厅,050500,湖里园78号闽篮广场一层101号,厦门市,同安区,118.123849,24.701051,"118.123849,24.701051",4000100100,福建省,B0J0D7PDAZ
luckincoffee瑞幸咖啡(海沧海投尚书房店),餐饮服务;咖啡厅;咖啡厅,050500,海投·尚书房,厦门市,海沧区,117.963432,24.528799,"117.963432,24.528799",4000100100,福建省,B0LGGL2LQ5
瑞幸咖啡(火炬新科广场店),餐饮服务;餐饮相关场所;餐饮相关,050000,火炬高新区新科广场1号楼一层109室,厦门市,翔安区,118.238547,24.641044,"118.238547,24.641044",4000100100,福建省,B0LBOCACTC
瑞幸咖啡(厦门大学翔安校区店),餐饮服务;咖啡厅;咖啡厅,050500,新店镇翔安南路厦门大学翔安校区学生公寓一期综合楼三层301之一,厦门市,翔安区,118.299701,24.604802,"118.299701,24.604802",4000100100,福建省,B0JK7SGVVU
瑞幸咖啡(厦门工学院店)(暂停营业),餐饮服务;咖啡厅;咖啡厅,050500,孙坂南路1251号厦门工学院图书馆一层,厦门市,集美区,118.065630,24.615300,"118.065630,24.615300",4000100100,福建省,B0HR3XJLZ9
瑞幸咖啡(厦门地铁觅光里店),餐饮服务;咖啡厅;咖啡厅,050500,滨海里1-114-2号特房觅光里底商,厦门市,翔安区,118.193082,24.664180,"118.193082,24.664180",4000100100,福建省,B0J22CT0QY
瑞幸咖啡(同安梧侣店),餐饮服务;咖啡厅;咖啡厅,050500,梧侣大店里467号梧侣商贸中心一层104号,厦门市,同安区,118.120779,24.693433,"118.120779,24.693433",4000100100,福建省,B0J2R5R9BN
瑞幸咖啡(同安芸溪国际店),餐饮服务;咖啡厅;咖啡厅,050500,瑞祥小区东北门旁,厦门市,同安区,118.139408,24.728566,"118.139408,24.728566",4000100100,福建省,B0K3YZZRHT
瑞幸咖啡(翔安数字经济产业园店),餐饮服务;咖啡厅;咖啡厅,050500,莲亭西路823号-104,厦门市,翔安区,118.229979,24.642810,"118.229979,24.642810",4000100100,福建省,B0I1CRELP8
瑞幸咖啡(翔安邻里中心店),餐饮服务;咖啡厅;咖啡厅,050500,西炉路600号翔安邻里商业中心一层A107号,厦门市,翔安区,118.202627,24.664237,"118.202627,24.664237",4000100100,福建省,B0JK4ZJMZL
luckin coffee 瑞幸咖啡(新霞东路店),餐饮服务;咖啡厅;咖啡厅,050500,新圩镇新霞东路10-101,厦门市,翔安区,118.256472,24.738590,"118.256472,24.738590",4000100100,福建省,B0L21GSMD6
瑞幸咖啡(华天涉外职业技术学院店)(暂停营业),餐饮服务;咖啡厅;咖啡厅,050500,洪钟大道5116号华天涉外职业技术学院实训楼B-C栋一层104和105号铺,厦门市,翔安区,118.248915,24.602068,"118.248915,24.602068",4000100100,福建省,B0JK7SIRK6
luckin coffee 瑞幸咖啡(恒亿尚品湾店),餐饮服务;咖啡厅;咖啡厅,050500,美溪道二里2-1号,厦门市,同安区,118.162775,24.644575,"118.162775,24.644575",13691703074,福建省,B0M6HM84N9
瑞幸咖啡(同安爱琴海购物公园店),餐饮服务;咖啡厅;咖啡厅,050500,智谷东一路99号厦门同安爱琴海购物中心F1层,厦门市,同安区,118.175104,24.661446,"118.175104,24.661446",4000100100,福建省,B0K3AZ30XI
瑞幸咖啡(翔安黎安小镇店),餐饮服务;咖啡厅;咖啡厅,050500,黎安小镇D区,厦门市,翔安区,118.244542,24.659477,"118.244542,24.659477",4000100100,福建省,B0KRJ1CB5L
luckin coffee 瑞幸咖啡(集美大学主校区店),餐饮服务;咖啡厅;咖啡厅,050500,银江路185-51号105室,厦门市,集美区,118.095479,24.585016,"118.095479,24.585016",4000100100,福建省,B0G2X1OWIY
瑞幸咖啡(同安官浔里商业街店),餐饮服务;咖啡厅;咖啡厅,050500,西柯镇西官浔561-1号,厦门市,同安区,118.144350,24.659140,"118.144350,24.659140",4000100100,福建省,B0KU7HB5HH
瑞幸咖啡(禹洲香溪里店),餐饮服务;咖啡厅;咖啡厅,050500,五显镇五秀四里19-101号103室,厦门市,同安区,118.170931,24.747552,"118.170931,24.747552",[],福建省,B0MAPSWDNR
瑞幸咖啡(中航城国际社区C区店),餐饮服务;咖啡厅;咖啡厅,050500,九天湖路44号,厦门市,集美区,118.048688,24.594819,"118.048688,24.594819",4000100100,福建省,B0K067290H
瑞幸咖啡(厦门大学翔安校区思源餐厅店),餐饮服务;咖啡厅;咖啡厅,050500,厦门大学翔安校区思源餐厅店,厦门市,翔安区,118.308907,24.611717,"118.308907,24.611717",4000100100,福建省,B0KUGLQM4E
luckin coffee 瑞幸咖啡(西洪塘店),餐饮服务;咖啡厅;咖啡厅,050500,西洪塘5-105,厦门市,同安区,118.135420,24.700758,"118.135420,24.700758",[],福建省,B0L0DXOEF6
瑞幸咖啡(水晶湖郡滨水四里店),餐饮服务;咖啡厅;咖啡厅,050500,滨水四里144-102号,厦门市,集美区,118.090689,24.590478,"118.090689,24.590478",[],福建省,B0MA9UAYS8
瑞幸咖啡(新景舜弘现代城店),餐饮服务;咖啡厅;咖啡厅,050500,梧侣路1707号舜弘现代城1层108号店铺,厦门市,同安区,118.140677,24.689874,"118.140677,24.689874",4000100100,福建省,B0KGCZYDOV
luckin coffee 瑞幸咖啡(马巷街店),餐饮服务;餐饮相关场所;餐饮相关,050000,马巷街320号,厦门市,翔安区,118.250691,24.659332,"118.250691,24.659332",[],福建省,B0KB6S9Q9V
瑞幸咖啡(灌口纳德福美食广场店),餐饮服务;餐饮相关场所;餐饮相关,050000,灌口黄庄三里60-243号乐活小镇,厦门市,集美区,117.984886,24.600235,"117.984886,24.600235",4000100100,福建省,B0K3MOSNTX
瑞幸咖啡(同安夏商钟楼店),餐饮服务;咖啡厅;咖啡厅,050500,大同街道三秀南里7-24号,厦门市,同安区,118.152059,24.731061,"118.152059,24.731061",4000100100,福建省,B0G3FUKJ34
瑞幸咖啡(翔安创新创业创造中心店),餐饮服务;咖啡厅;咖啡厅,050500,鸿翔西路1888号翔安创新创业创造中心一层大堂,厦门市,翔安区,118.240982,24.577535,"118.240982,24.577535",4000100100,福建省,B0JK4ZKWNU
瑞幸咖啡(厦门中国人寿大厦店),餐饮服务;咖啡厅;咖啡厅,050500,中国人寿大厦,厦门市,同安区,118.144543,24.729681,"118.144543,24.729681",4000100100,福建省,B0KKKHT5UX
瑞幸咖啡(厦门大学翔安校区竞丰餐厅店),餐饮服务;咖啡厅;咖啡厅,050500,新店镇翔安南路厦门大学翔安校区学生公寓一期综合楼三层301之一,厦门市,翔安区,118.317198,24.610738,"118.317198,24.610738",4000100100,福建省,B0HG0O3KB1
瑞幸咖啡(翔安商业广场一期店),餐饮服务;咖啡厅;咖啡厅,050500,马巷镇翔安东路9888号翔安商业广场,厦门市,翔安区,118.252871,24.663061,"118.252871,24.663061",4000100100,福建省,B0K13O8KT8
瑞幸咖啡(厦门东海职业技术学院店),餐饮服务;咖啡厅;咖啡厅,050500,五显中路与五星北路交叉口东南140米,厦门市,同安区,118.173987,24.745786,"118.173987,24.745786",4000100100,福建省,B0K3FUQLIK
luckin coffee 瑞幸咖啡(同安城南店),餐饮服务;咖啡厅;咖啡厅,050500,阳翟西亭里3-104号,厦门市,同安区,118.147318,24.715960,"118.147318,24.715960",13554871054,福建省,B0M66A9ZWN
luckin coffee 瑞幸咖啡(厦门韬瑞广场·拾尚里店),餐饮服务;咖啡厅;咖啡厅,050500,禾山街道韬瑞广场·拾尚里928-315-1商铺,厦门市,湖里区,118.155130,24.521788,"118.155130,24.521788",[],福建省,B0LG278IHI
瑞幸咖啡(杏林湾商务中心6号楼店),餐饮服务;咖啡厅;咖啡厅,050500,杏林湾路480号杏林湾营运中心6号楼二层204号铺,厦门市,集美区,118.064254,24.593480,"118.064254,24.593480",4000100100,福建省,B0IUR5QEEP
luckin coffee 瑞幸咖啡(洪钟大道店),餐饮服务;咖啡厅;咖啡厅,050500,洪钟大道5091-1-101号,厦门市,翔安区,118.247406,24.603611,"118.247406,24.603611",[],福建省,B0L3JDDSJZ
瑞幸咖啡(大嶝东路8-102),餐饮服务;咖啡厅;咖啡厅,050500,大嶝东路8-102,厦门市,翔安区,118.334256,24.562493,"118.334256,24.562493",13554984113,福建省,B0MGJRDL2I
luckin coffee 瑞幸咖啡(厦门软件园3期F12栋店),餐饮服务;咖啡厅;咖啡厅,050500,集美北大道1116号大堂01单元,厦门市,集美区,118.017125,24.607675,"118.017125,24.607675",[],福建省,B0MB6HNAVC
luckin coffee 瑞幸咖啡(软件园三期F12店),餐饮服务;咖啡厅;咖啡厅,050500,锦园南路315乡,厦门市,集美区,118.017114,24.607654,"118.017114,24.607654",13554863747,福建省,B0MGHOU07P
luckin coffee 瑞幸咖啡(火炬翔安产业区店),餐饮服务;咖啡厅;咖啡厅,050500,西亭路与万家春路交叉口西200米,厦门市,翔安区,118.207099,24.636355,"118.207099,24.636355",[],福建省,B0K2CH14PG
瑞幸咖啡有限公司,公司企业;公司;公司,170200,塔埔东路169号2层201单元L室,厦门市,思明区,118.193418,24.492250,"118.193418,24.492250",[],福建省,B0L6SD4311
luckin coffee瑞幸咖啡(厦门创新产业园)(建设中),商务住宅;产业园区;产业园区,120100,东孚西路与一农路交叉口西南240米,厦门市,海沧区,117.940914,24.530857,"117.940914,24.530857",[],福建省,B0LU3M87LB
瑞辛咖啡(厦门国际银行大厦店),餐饮服务;咖啡厅;咖啡厅,050500,鹭江道8号厦门国际银行大厦F3层,厦门市,思明区,118.076047,24.452357,"118.076047,24.452357",[],福建省,B0FFJ454K5
瑞幸咖啡食品(厦门)有限公司,公司企业;公司;公司,170200,霞阳南路9-1新阳大厦,厦门市,海沧区,118.013493,24.531835,"118.013493,24.531835",[],福建省,B0KGA5OER3
瑞幸咖啡食品(厦门)有限公司,公司企业;公司企业;公司企业,170000,一农路与东孚西路交叉口东南160米,厦门市,海沧区,117.942573,24.531343,"117.942573,24.531343",[],福建省,B0MAPCWXP1
